Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Leveraging Domain Expertise 1in Architectural Exploration","Complex Systems Design & Management","","","","10.1007/978-3-319-11617-4_7","Henry BroodneyMichael MasinEvgeny ShindinUri ShaniRoy KalawskyDemetrios JoannouYingchun TianAntara BhattImad Sanduka","2015","http://link.springer.com/chapter/10.1007/978-3-319-11617-4_7","Chapter"
"A Collaborative Multi-Criteria Spatial Decision Support System for Multifunctional Landscape Evaluation","Computational Science and Its Applications -- ICCSA 2015","","","","10.1007/978-3-319-21470-2_57","Raffaele AttardiMaria CerretaGiuliano Poli","2015","http://link.springer.com/chapter/10.1007/978-3-319-21470-2_57","Chapter"
"Landslide susceptibility mapping using multi-criteria evaluation techniques in Chittagong Metropolitan Area, Bangladesh","Landslides","","12","6","10.1007/s10346-014-0521-x","Bayes Ahmed","2015","http://link.springer.com/article/10.1007/s10346-014-0521-x","Article"
"Rule-Based Multi-criteria Framework for SaaS Application Architecture Selection","Artificial Intelligence in Theory and Practice IV","","","","10.1007/978-3-319-25261-2_12","Falak NawazAhmad MohsinSyda FatimaNaeem Khalid Janjua","2015","http://link.springer.com/chapter/10.1007/978-3-319-25261-2_12","Chapter"
"The Roles of Big Data in the Decision-Support Process: An Empirical Investigation","Decision Support Systems V – Big Data Analytics for Decision Making","","","","10.1007/978-3-319-18533-0_2","Thiago PoletoVictor Diogho Heuer de CarvalhoAna Paula Cabral Seixas Costa","2015","http://link.springer.com/chapter/10.1007/978-3-319-18533-0_2","Chapter"
"Quantitative support for UX methods identification: how can multiple criteria decision making help?","Universal Access in the Information Society","","14","2","10.1007/s10209-013-0341-0","Paulo MeloLuísa Jorge","2015","http://link.springer.com/article/10.1007/s10209-013-0341-0","Article"
"Maintenance policy optimization—literature review and directions","The International Journal of Advanced Manufacturing Technology","","76","5 - 8","10.1007/s00170-014-6341-2","Siew-Hong DingShahrul Kamaruddin","2015","http://link.springer.com/article/10.1007/s00170-014-6341-2","Article"
"From knowledge-based to data-driven fuzzy modeling","Informatik-Spektrum","","38","6","10.1007/s00287-015-0931-8","Eyke Hüllermeier","2015","http://link.springer.com/article/10.1007/s00287-015-0931-8","Article"
"Image Tag Completion by Local Learning","Advances in Neural Networks – ISNN 2015","","","","10.1007/978-3-319-25393-0_26","Jingyan WangYihua ZhouHaoxiang WangXiaohong YangFeng YangAustin Peterson","2015","http://link.springer.com/chapter/10.1007/978-3-319-25393-0_26","Chapter"
"Multi-criteria Influence Diagrams – A Tool for the Sequential Group Risk Assessment","Granular Computing and Decision-Making","","","","10.1007/978-3-319-16829-6_7","Aleksandar JanjićMiomir StankovićLazar Velimirović","2015","http://link.springer.com/chapter/10.1007/978-3-319-16829-6_7","Chapter"
"BOCR Analysis: A Framework for Forming Portfolio of Developing Projects","Multiple Criteria Decision Making in Finance, Insurance and Investment","","","","10.1007/978-3-319-21158-9_9","Ayeley P. Tchangani","2015","http://link.springer.com/chapter/10.1007/978-3-319-21158-9_9","Chapter"
"Design with Collaborative Control Theory","Revolutionizing Collaboration through e-Work, e-Business, and e-Service","","","","10.1007/978-3-662-45777-1_2","Shimon Y. NofJose CeroniWootae JeongMohsen Moghaddam","2015","http://link.springer.com/chapter/10.1007/978-3-662-45777-1_2","Chapter"
"Improving Information-Carrying Data Capacity in Text Mining","Computational Collective Intelligence","","","","10.1007/978-3-319-24306-1_63","Marcin Gibert","2015","http://link.springer.com/chapter/10.1007/978-3-319-24306-1_63","Chapter"
"An Optimal Mobile Service for Telecare Data Synchronization using a Role-based Access Control Model and Mobile Peer-to-Peer Technology","Journal of Medical Systems","","39","9","10.1007/s10916-015-0285-4","Chih-Kun KeZheng-Hua Lin","2015","http://link.springer.com/article/10.1007/s10916-015-0285-4","Article"
"Metalearning: a survey of trends and technologies","Artificial Intelligence Review","","44","1","10.1007/s10462-013-9406-y","Christiane LemkeMarcin BudkaBogdan Gabrys","2015","http://link.springer.com/article/10.1007/s10462-013-9406-y","Article"
"Performance Evaluation of Students Using Multimodal Learning Systems","MultiMedia Modeling","","","","10.1007/978-3-319-14442-9_12","Subhasree BasuRoger ZimmermannKay L. O’HalloranSabine TanMarissa K.L.E.","2015","http://link.springer.com/chapter/10.1007/978-3-319-14442-9_12","Chapter"
"Learning Fuzzy Cognitive Maps using Imperialist Competitive Algorithm","Neural Computing and Applications","","26","6","10.1007/s00521-014-1797-4","Sadra AhmadiNafiseh ForouzidehSomayeh AlizadehElpiniki Papageorgiou","2015","http://link.springer.com/article/10.1007/s00521-014-1797-4","Article"
"A decision-guidance framework for sustainability performance analysis of manufacturing processes","The International Journal of Advanced Manufacturing Technology","","78","9 - 12","10.1007/s00170-014-6711-9","Duck Bong KimSeung-Jun ShinGuodong ShaoAlexander Brodsky","2015","http://link.springer.com/article/10.1007/s00170-014-6711-9","Article"
"PICKT: A Solution for Big Data Analysis","Rough Sets and Knowledge Technology","","","","10.1007/978-3-319-25754-9_2","Tianrui LiChuan LuoHongmei ChenJunbo Zhang","2015","http://link.springer.com/chapter/10.1007/978-3-319-25754-9_2","Chapter"
"An Analytical Study of Ordered Weighted Geometric Averaging Operator on Web Data Set as a MCDM Problem","Proceedings of Fourth International Conference on Soft Computing for Problem Solving","","","","10.1007/978-81-322-2217-0_47","Ankit GuptaShruti Kohli","2015","http://link.springer.com/chapter/10.1007/978-81-322-2217-0_47","Chapter"
"22nd Annual Conference of the International Society for Quality of Life Research","Quality of Life Research","","24","1","10.1007/s11136-015-1078-4","","2015","http://link.springer.com/article/10.1007/s11136-015-1078-4","Article"
"Some Transportation Problems Under Uncertain Environments","Transactions on Rough Sets XIX","","","","10.1007/978-3-662-47815-8_10","Pradip Kundu","2015","http://link.springer.com/chapter/10.1007/978-3-662-47815-8_10","Chapter"
"Swarm intelligence based on modified PSO algorithm for the optimization of axial-flow pump impeller","Journal of Mechanical Science and Technology","","29","11","10.1007/s12206-015-1034-9","Fuqing MiaoHong-Seok ParkCholmin KimSeokyoung Ahn","2015","http://link.springer.com/article/10.1007/s12206-015-1034-9","Article"
"Graph-Based Framework for Evaluating the Feasibility of Transition to Maintainomics","Information Granularity, Big Data, and Computational Intelligence","","","","10.1007/978-3-319-08254-7_5","Bo Xing","2015","http://link.springer.com/chapter/10.1007/978-3-319-08254-7_5","Chapter"
"Modeling Interactions Among Criteria in MCDM Methods: A Review","Decision Support Systems V – Big Data Analytics for Decision Making","","","","10.1007/978-3-319-18533-0_9","Ksenija MandicVjekoslav BobarBoris Delibašić","2015","http://link.springer.com/chapter/10.1007/978-3-319-18533-0_9","Chapter"
"Futuristic Smart Architecture for a Rapid Disaster Response","Disaster Management: Enabling Resilience","","","","10.1007/978-3-319-08819-8_3","Oliver ChikumboSteve LewisHugh CanardTony Norris","2015","http://link.springer.com/chapter/10.1007/978-3-319-08819-8_3","Chapter"
"Features selection of stonewashed denim to a sensory descriptor","Fibers and Polymers","","16","9","10.1007/s12221-015-5293-y","Imed FekiXianyi ZengAdel GhithFaouzi MsahliLudovic KoehlFaouzi Sakli","2015","http://link.springer.com/article/10.1007/s12221-015-5293-y","Article"
"An Adaptive Model for Competences Assessment of IT Professionals","Integrated Systems: Innovations and Applications","","","","10.1007/978-3-319-15898-3_6","Mahdi BohlouliFazel AnsariGeorge KakarontzasLefteris Angelis","2015","http://link.springer.com/chapter/10.1007/978-3-319-15898-3_6","Chapter"
"Extension of the MACBETH approach to elicit an ordered weighted average operator","EURO Journal on Decision Processes","","3","1 - 2","10.1007/s40070-015-0041-5","Christophe LabreucheBrice MayagBertrand Duqueroie","2015","http://link.springer.com/article/10.1007/s40070-015-0041-5","Article"
"Impact of suppliers’ green attributes in corporate image and financial profit: case maquiladora industry","The International Journal of Advanced Manufacturing Technology","","80","5 - 8","10.1007/s00170-015-7082-6","Rodrigo Villanueva-PonceJorge Luis Garcia-AlcarazGuillermo Cortes-RoblesJaime Romero-GonzalezEmilio Jiménez-MacíasJulio Blanco-Fernández","2015","http://link.springer.com/article/10.1007/s00170-015-7082-6","Article"
"Design and Management of Flexible On-Shore LNG Production Engineering Systems","Complex Systems Design & Management Asia","","","","10.1007/978-3-319-12544-2_6","Michel-Alexandre CardinMehdi Ranjbar-BouraniRichard de Neufville","2015","http://link.springer.com/chapter/10.1007/978-3-319-12544-2_6","Chapter"
"Evaluation of information system investments: a value dials approach to closing the theory-practice gap","Journal of Information Technology","","30","3","10.1057/jit.2014.9","Jane Elisabeth FriskFrank BannisterRikard Lindgren","2015","http://link.springer.com/article/10.1057/jit.2014.9","Article"
"Data envelopment analysis in service quality evaluation: an empirical study","Journal of Industrial Engineering International","","11","3","10.1007/s40092-014-0090-6","Seyedvahid NajafiSaber SaatiMadjid Tavana","2015","http://link.springer.com/article/10.1007/s40092-014-0090-6","Article"
"Data Access in Cloud HICM Solutions. An Ontology-Driven Analytic Hierarchy Process Based Approach","On the Move to Meaningful Internet Systems: OTM 2015 Workshops","","","","10.1007/978-3-319-26138-6_36","Ricardo Colomo-PalaciosEduardo FernandesJuan Miguel Gómez-Berbís","2015","http://link.springer.com/chapter/10.1007/978-3-319-26138-6_36","Chapter"
"Constraints on the Adoption of Adaptive Water Management Principles: the Case of Greater Tehran","Water Resources Management","","29","15","10.1007/s11269-015-1135-3","Farideh Delavari EdalatM. Reza Abdi","2015","http://link.springer.com/article/10.1007/s11269-015-1135-3","Article"
"Software requirements prioritization and selection using linguistic tools and constraint solvers—a controlled experiment","Empirical Software Engineering","","20","6","10.1007/s10664-014-9334-8","Jason McZaraShahryar SarkaniThomas HolzerTimothy Eveleigh","2015","http://link.springer.com/article/10.1007/s10664-014-9334-8","Article"
"Integrating Privacy and Safety Criteria into Planning Tasks","Security and Trust Management","","","","10.1007/978-3-319-24858-5_2","Anna LavyginaAlessandra RussoNaranker Dulay","2015","http://link.springer.com/chapter/10.1007/978-3-319-24858-5_2","Chapter"
"Supply Chain Competitiveness in Food Industry: An Indonesian Case","Supply Chain Design and Management for Emerging Markets","","","","10.1007/978-3-319-05765-1_6","Ade FebransyahElliot Simangunsong","2015","http://link.springer.com/chapter/10.1007/978-3-319-05765-1_6","Chapter"
"Featured issue on collaborative decision processes and analysis","EURO Journal on Decision Processes","","3","3 - 4","10.1007/s40070-015-0054-0","Pascale ZaratéFátima Dargam","2015","http://link.springer.com/article/10.1007/s40070-015-0054-0","Article"
"THE APPLICATION OF THE ANALYTIC HIERARCHY PROCESS FOR EVALUATING CREATIVE PRODUCTS IN SCIENCE CLASS AND ITS MODIFICATION FOR EDUCATIONAL EVALUATION","International Journal of Science and Mathematics Education","","13","2","10.1007/s10763-013-9485-x","Yu-Ling LuIe-Bin LianChi-Jui Lien","2015","http://link.springer.com/article/10.1007/s10763-013-9485-x","Article"
"A Decision Support System for “Re-design for X” of Production Processes: Particular Focus on High Tech Industry","Logistics Management","","","","10.1007/978-3-319-13177-1_35","Sophia KeilRainer Lasch","2015","http://link.springer.com/chapter/10.1007/978-3-319-13177-1_35","Chapter"
"Sustainable supply chain management: a modeling perspective","Annals of Operations Research","","229","1","10.1007/s10479-015-1853-1","Marcus BrandenburgTobias Rebs","2015","http://link.springer.com/article/10.1007/s10479-015-1853-1","Article"
"Author and Title Index","Journal of the Operational Research Society","","66","12","10.1057/jors.2015.102","","2015","http://link.springer.com/article/10.1057/jors.2015.102","Article"
"An insight into the experimental design for credit risk and corporate bankruptcy prediction systems","Journal of Intelligent Information Systems","","44","1","10.1007/s10844-014-0333-4","Vicente GarcíaAna I. MarquésJ. Salvador Sánchez","2015","http://link.springer.com/article/10.1007/s10844-014-0333-4","Article"
"A Hybridized Approach for Prioritizing Software Requirements Based on K-Means and Evolutionary Algorithms","Computational Intelligence Applications in Modeling and Control","","","","10.1007/978-3-319-11017-2_4","Philip AchimuguAli Selamat","2015","http://link.springer.com/chapter/10.1007/978-3-319-11017-2_4","Chapter"
"Decision Support Model for Participatory Management of Water Resource","Decision Support Systems V – Big Data Analytics for Decision Making","","","","10.1007/978-3-319-18533-0_8","Annielli CunhaDanielle Morais","2015","http://link.springer.com/chapter/10.1007/978-3-319-18533-0_8","Chapter"
"Rationalization","Revolutionizing Collaboration through e-Work, e-Business, and e-Service","","","","10.1007/978-3-662-45777-1_3","Shimon Y. NofJose CeroniWootae JeongMohsen Moghaddam","2015","http://link.springer.com/chapter/10.1007/978-3-662-45777-1_3","Chapter"
"Better Decisions for a Better Quality of Life: the Potential of Rural Districts Supported by e-governance Tools","Computational Science and Its Applications -- ICCSA 2015","","","","10.1007/978-3-319-21407-8_41","Arnaldo CecchiniAlessandro Plaisant","2015","http://link.springer.com/chapter/10.1007/978-3-319-21407-8_41","Chapter"
"Context Awareness in Mobile Systems","Data Management in Pervasive Systems","","","","10.1007/978-3-319-20062-0_13","Mohamed SarwatJie BaoChi-Yin ChowJustin LevandoskiAmr MagdyMohamed F. Mokbel","2015","http://link.springer.com/chapter/10.1007/978-3-319-20062-0_13","Chapter"
"An assessment of multivariate and bivariate approaches in landslide susceptibility mapping: a case study of Duzkoy district","Natural Hazards","","76","1","10.1007/s11069-014-1506-8","Taskin KavzogluEmrehan Kutlug SahinIsmail Colkesen","2015","http://link.springer.com/article/10.1007/s11069-014-1506-8","Article"
"Location selection using fuzzy-connective-based aggregation networks: a case study of the food and beverage chain industry in Taiwan","Neural Computing and Applications","","26","1","10.1007/s00521-014-1719-5","Fang-Fang WangLi-Fei ChenChao-Ton Su","2015","http://link.springer.com/article/10.1007/s00521-014-1719-5","Article"
"To tune or not to tune: rule evaluation for metaheuristic-based sequential covering algorithms","Data Mining and Knowledge Discovery","","29","1","10.1007/s10618-013-0339-5","Bart MinnaertDavid MartensManu De BackerBart Baesens","2015","http://link.springer.com/article/10.1007/s10618-013-0339-5","Article"
"Disaster management: hierarchical structuring criteria for selection and location of temporary shelters","Natural Hazards","","75","3","10.1007/s11069-014-1437-4","Manuela Marques Lalane NappiJoão Carlos Souza","2015","http://link.springer.com/article/10.1007/s11069-014-1437-4","Article"
"A hybrid fuzzy MCDM method for measuring the performance of publicly held pharmaceutical companies","Annals of Operations Research","","226","1","10.1007/s10479-014-1738-8","Madjid TavanaKaveh Khalili-DamghaniRahman Rahmatian","2015","http://link.springer.com/article/10.1007/s10479-014-1738-8","Article"
"Elicitation of 2-additive bi-capacity parameters","EURO Journal on Decision Processes","","3","1 - 2","10.1007/s40070-015-0043-3","Antoine RollandJulien Ah-PineBrice Mayag","2015","http://link.springer.com/article/10.1007/s40070-015-0043-3","Article"
"Sewage Water Quality Index of Sewage Treatment Plant Using Fuzzy MCDM Approach","Proceedings of the Fifth International Conference on Fuzzy and Neuro Computing (FANCCO - 2015)","","","","10.1007/978-3-319-27212-2_19","Purushottam S. DangeRavindra K. Lad","2015","http://link.springer.com/chapter/10.1007/978-3-319-27212-2_19","Chapter"
"Research Portfolio Analysis in Science Policy: Moving from Financial Returns to Societal Benefits","Minerva","","53","2","10.1007/s11024-015-9271-8","Matthew L. WallaceIsmael Rafols","2015","http://link.springer.com/article/10.1007/s11024-015-9271-8","Article"
"Profiling internet banking users: A knowledge discovery in data mining process model based approach","Information Systems Frontiers","","17","1","10.1007/s10796-012-9397-2","Gunjan MansinghLila RaoKweku-Muata Osei-BrysonAnnette Mills","2015","http://link.springer.com/article/10.1007/s10796-012-9397-2","Article"
"Combinatorial clustering: Literature review, methods, examples","Journal of Communications Technology and Electronics","","60","12","10.1134/S1064226915120177","M. Sh. Levin","2015","http://link.springer.com/article/10.1134/S1064226915120177","Article"
"Introduction","Impact of Urbanization on Water Shortage in Face of Climatic Aberrations","","","","10.1007/978-981-4560-73-3_1","Mrinmoy Majumder","2015","http://link.springer.com/chapter/10.1007/978-981-4560-73-3_1","Chapter"
"Resolution Method of Six-Element Linguistic Truth-Valued First-Order Logic System","Intelligent Computation in Big Data Era","","","","10.1007/978-3-662-46248-5_5","Li ZouDi LiuYingxin WangJuan Qu","2015","http://link.springer.com/chapter/10.1007/978-3-662-46248-5_5","Chapter"
"Measuring the Performance of Nations at The Summer Olympics Using Data Envelopment Analysis","Operational Research Applied to Sports","","","","10.1057/9781137534675_10","S. LozanoG. VillaF. GuerreroP. Cortés","2015","http://link.springer.com/chapter/10.1057/9781137534675_10","Chapter"
"Introduction","Evaluation and Decision Models with Multiple Criteria","","","","10.1007/978-3-662-46816-6_1","Raymond BisdorffLuis C. DiasPatrick MeyerVincent MousseauMarc Pirlot","2015","http://link.springer.com/chapter/10.1007/978-3-662-46816-6_1","Chapter"
"Identifying the value co-creation behavior of virtual customer environments using a hybrid expert-based DANP model in the bicycle industry","Human-centric Computing and Information Sciences","","5","1","10.1186/s13673-015-0028-z","Huan-Ming ChuangYou-Shyang Chen","2015","http://link.springer.com/article/10.1186/s13673-015-0028-z","Article"
"Simulation Optimization","Design and Analysis of Simulation Experiments","","","","10.1007/978-3-319-18087-8_6","Jack P. C. Kleijnen","2015","http://link.springer.com/chapter/10.1007/978-3-319-18087-8_6","Chapter"
"Evaluating performance of engineering departments in an Indian University using DEMATEL and compromise ranking methods","OPSEARCH","","52","2","10.1007/s12597-014-0186-1","Rajeev RanjanPrasenjit ChatterjeeShankar Chakraborty","2015","http://link.springer.com/article/10.1007/s12597-014-0186-1","Article"
"Multidimensional Risk Analysis","Multicriteria and Multiobjective Models for Risk, Reliability and Maintenance Decision Analysis","","","","10.1007/978-3-319-17969-8_4","Adiel Teixeira de AlmeidaCristiano Alexandre Virgínio CavalcanteMarcelo Hazin AlencarRodrigo José Pires FerreiraAdiel Teixeira de Almeida-FilhoThalles Vitelli Garcez","2015","http://link.springer.com/chapter/10.1007/978-3-319-17969-8_4","Chapter"
"Supplier Selection Procedure of Military Critical Items: Mutivariate, Fuzzy, Analytical Hierarchy Procedures","Military Logistics","","","","10.1007/978-3-319-12075-1_2","Christodoulos NikouSocrates J. Moschuris","2015","http://link.springer.com/chapter/10.1007/978-3-319-12075-1_2","Chapter"
"Maximal Material Yield in Gemstone Cutting","Currents in Industrial Mathematics","","","","10.1007/978-3-662-48258-2_8","Karl-Heinz KüferVolker MaagJan Schwientek","2015","http://link.springer.com/chapter/10.1007/978-3-662-48258-2_8","Chapter"
"An Introduction to OpenStreetMap in Geographic Information Science: Experiences, Research, and Applications","OpenStreetMap in GIScience","","","","10.1007/978-3-319-14280-7_1","Jamal Jokar ArsanjaniAlexander ZipfPeter MooneyMarco Helbich","2015","http://link.springer.com/chapter/10.1007/978-3-319-14280-7_1","Chapter"
"Where Was the Weakness in Application of Defense-in-Depth Concept and Why?","Reflections on the Fukushima Daiichi Nuclear Accident","","","","10.1007/978-3-319-12090-4_8","Akira Omoto","2015","http://link.springer.com/chapter/10.1007/978-3-319-12090-4_8","Chapter"
"Strategies for Deployment of Cloud Systems in Supply Chain Firms","Cloud Systems in Supply Chains","","","","10.1057/9781137324245_6","Fawzy Soliman","2015","http://link.springer.com/chapter/10.1057/9781137324245_6","Chapter"
"Product life-cycle cost estimation: a focus on the multi-generation manufacturing-based product","Research in Engineering Design","","26","3","10.1007/s00163-015-0196-x","Satish TyagiXianming CaiKai Yang","2015","http://link.springer.com/article/10.1007/s00163-015-0196-x","Article"
"Capital Budgeting and Investment Decisions","Investment Appraisal","","","","10.1007/978-3-662-45851-8_1","Uwe GötzeDeryl NorthcottPeter Schuster","2015","http://link.springer.com/chapter/10.1007/978-3-662-45851-8_1","Chapter"
"A novel approach to exploring maximum consensus graphs from users’ preference data in a new age environment","Electronic Commerce Research","","15","4","10.1007/s10660-015-9199-y","Li-Chen ChengMin-Juan Jhang","2015","http://link.springer.com/article/10.1007/s10660-015-9199-y","Article"
"Literature Review","Optimization of Integrated Supply Chain Planning under Multiple Uncertainty","","","","10.1007/978-3-662-47250-7_2","Juping ShaoYanan SunBernd Noche","2015","http://link.springer.com/chapter/10.1007/978-3-662-47250-7_2","Chapter"
"A Neighborhood-based Matrix Factorization Technique for Recommendation","Annals of Data Science","","2","3","10.1007/s40745-015-0056-6","Meng-jiao GuoJin-guang SunXiang-fu Meng","2015","http://link.springer.com/article/10.1007/s40745-015-0056-6","Article"
"Data Inconsistency in Sunspot Detection‎","Intelligent Systems'2014","","","","10.1007/978-3-319-11310-4_49","Ehsan ShahamatniaIvan DorotovičAndré MoraJosé FonsecaRita Ribeiro","2015","http://link.springer.com/chapter/10.1007/978-3-319-11310-4_49","Chapter"
"Empowering citizens in international governance of nanotechnologies","Journal of Nanoparticle Research","","17","5","10.1007/s11051-015-3019-0","Ineke MalschVrishali SubramanianElena SemenzinDanail HristozovAntonio MarcominiMartin MullinsKarena HesterEamonn McAleaFinbarr MurphySyed A. M. Tofail","2015","http://link.springer.com/article/10.1007/s11051-015-3019-0","Article"
"Constructing a network model to rank the optimal strategy for implementing the sorting process in reverse logistics: case study of photovoltaic industry","Clean Technologies and Environmental Policy","","17","1","10.1007/s10098-014-0770-3","Jung-Tang HsuehChun-Yueh Lin","2015","http://link.springer.com/article/10.1007/s10098-014-0770-3","Article"
"Decision on Maintenance Outsourcing","Multicriteria and Multiobjective Models for Risk, Reliability and Maintenance Decision Analysis","","","","10.1007/978-3-319-17969-8_7","Adiel Teixeira de AlmeidaCristiano Alexandre Virgínio CavalcanteMarcelo Hazin AlencarRodrigo José Pires FerreiraAdiel Teixeira de Almeida-FilhoThalles Vitelli Garcez","2015","http://link.springer.com/chapter/10.1007/978-3-319-17969-8_7","Chapter"
"A novel method for mineral prospectivity mapping integrating spatial-scene similarity and weights-of-evidence","Earth Science Informatics","","8","2","10.1007/s12145-014-0167-1","Binbin HeDang WangCuihua Chen","2015","http://link.springer.com/article/10.1007/s12145-014-0167-1","Article"
"An Application of AHP on Transhipment Port Selection: A Global Perspective","Port Management","","","","10.1057/9781137475770_15","Tai-Cherng LirnHelen A. ThanopoulouMalcolm J. BeynonAnthony K. C. Beresford","2015","http://link.springer.com/chapter/10.1057/9781137475770_15","Chapter"
"Land Use Dynamics and Coastal Management","Broad Scale Coastal Simulation","","","","10.1007/978-94-007-5258-0_4","Corentin M. FontaineMustafa MokrechMark D. A. Rounsevell","2015","http://link.springer.com/chapter/10.1007/978-94-007-5258-0_4","Chapter"
"Comprehensive Methodology for Overall Performance Assessment of Water Utilities","Water Resources Management","","29","15","10.1007/s11269-015-1127-3","Amir NafiJacques TchengPatrick Beau","2015","http://link.springer.com/article/10.1007/s11269-015-1127-3","Article"
"The Next City and Complex Adaptive Systems","Computer-Aided Architectural Design Futures. The Next City - New Technologies and the Future of the Built Environment","","","","10.1007/978-3-662-47386-3_1","Justyna KarakiewiczMark BurryThomas Kvan","2015","http://link.springer.com/chapter/10.1007/978-3-662-47386-3_1","Chapter"
"An explication of uncertain evidence in Bayesian networks: likelihood evidence and probabilistic evidence","Applied Intelligence","","43","4","10.1007/s10489-015-0678-6","Ali Ben MradVéronique DelcroixSylvain PiechowiakPhilip LeicesterMohamed Abid","2015","http://link.springer.com/article/10.1007/s10489-015-0678-6","Article"
"A Review on the Dynamic Decision Models for Manufacturing and Supply Chain","Decision Models in Engineering and Management","","","","10.1007/978-3-319-11949-6_5","Juliana Keiko SagawaMarcelo Seido Nagano","2015","http://link.springer.com/chapter/10.1007/978-3-319-11949-6_5","Chapter"
"Optimal Forebody Shape for Minimum Drag in Supersonic Flow","Journal of The Institution of Engineers (India): Series C","","96","1","10.1007/s40032-014-0134-0","G. NatarajanN. SahooV. Kulkarni","2015","http://link.springer.com/article/10.1007/s40032-014-0134-0","Article"
"A Decision-Analytic Approach to Adaptive Resource Management","Adaptive Management of Social-Ecological Systems","","","","10.1007/978-94-017-9682-8_5","Fred A. JohnsonByron K. Williams","2015","http://link.springer.com/chapter/10.1007/978-94-017-9682-8_5","Chapter"
"Cynefin: uncertainty, small worlds and scenarios","Journal of the Operational Research Society","","66","10","10.1057/jors.2015.21","Simon French","2015","http://link.springer.com/article/10.1057/jors.2015.21","Article"
"Using Conjoint Analysis to Determine the Requirements of Different Users for Designing Online Solution Tools: Job Matching Platform","Innovation, Finance, and the Economy","","","","10.1007/978-3-319-15880-8_19","Ahmet SuerdemMuge Gizem Bicakci Akalin","2015","http://link.springer.com/chapter/10.1007/978-3-319-15880-8_19","Chapter"
"Adaptive policy responses to water shortage mitigation in the arid regions—a systematic approach based on eDPSIR, DEMATEL, and MCDA","Environmental Monitoring and Assessment","","187","2","10.1007/s10661-014-4225-4","Ali AzarnivandNastaran Chitsaz","2015","http://link.springer.com/article/10.1007/s10661-014-4225-4","Article"
"Flexible Pricing Models for Cloud Computing Based on Group Decision Making Under Consensus","Global Journal of Flexible Systems Management","","16","2","10.1007/s40171-015-0093-1","Arpan Kumar KarAtanu Rakshit","2015","http://link.springer.com/article/10.1007/s40171-015-0093-1","Article"
"The Total Explicit–Implicit Approach: The Special QFD Matrix for Material Selection","Material Selections by a Hybrid Multi-Criteria Approach","","","","10.1007/978-3-319-13030-9_3","Fabrizio D’Errico","2015","http://link.springer.com/chapter/10.1007/978-3-319-13030-9_3","Chapter"
