Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Processes, Systems, and Models","Global Supply Chain and Operations Management","","","","10.1007/978-3-319-94313-8_3","Dmitry IvanovAlexander TsipoulanidisJörn Schönberger","2019","http://link.springer.com/chapter/10.1007/978-3-319-94313-8_3","Chapter"
"Big data challenges: Prioritizing by decision-making process using Analytic Network Process technique","Multimedia Tools and Applications","","78","19","10.1007/s11042-017-5161-4","Zahid LatifWang LeiShahid LatifZulfiqar Hussain PathanRahat UllahZeng Jianqiu","2019","http://link.springer.com/article/10.1007/s11042-017-5161-4","Article"
"An intervention engine design and development based on learning analytics: the intelligent intervention system (In2S)","Smart Learning Environments","","6","1","10.1186/s40561-019-0100-7","Muhittin ŞahinHalil Yurdugül","2019","http://link.springer.com/article/10.1186/s40561-019-0100-7","Article"
"Staff Employment Platform (StEP) Using Job Profiling Analytics","Soft Computing in Data Science","","","","10.1007/978-981-13-3441-2_30","Ezzatul Akmal Kamaru ZamanAhmad Farhan Ahmad KamalAzlinah MohamedAzlin AhmadRaja Aisyah Zahira Raja Mohd Zamri","2019","http://link.springer.com/chapter/10.1007/978-981-13-3441-2_30","Chapter"
"Data mining service recommendation based on dataset features","Service Oriented Computing and Applications","","13","3","10.1007/s11761-019-00272-y","Bayan I. AlghofailyChen Ding","2019","http://link.springer.com/article/10.1007/s11761-019-00272-y","Article"
"An approach for composing predictive models from disparate knowledge sources in smart manufacturing environments","Journal of Intelligent Manufacturing","","30","4","10.1007/s10845-017-1366-7","Duck Bong Kim","2019","http://link.springer.com/article/10.1007/s10845-017-1366-7","Article"
"A conceptual framework for the adoption of big data analytics by e-commerce startups: a case-based approach","Information Systems and e-Business Management","","17","2 - 4","10.1007/s10257-019-00452-5","Abhishek BehlPankaj DuttaStefan LessmannYogesh K. DwivediSamarjit Kar","2019","http://link.springer.com/article/10.1007/s10257-019-00452-5","Article"
"Integrating Managerial Preferences into the Qualitative Multi-Criteria Evaluation of Team Members","Multiple Criteria Decision Making and Aiding","","","","10.1007/978-3-319-99304-1_4","Ann BarcombNicolas JullienPatrick MeyerAlexandru-Liviu Olteanu","2019","http://link.springer.com/chapter/10.1007/978-3-319-99304-1_4","Chapter"
"A visual analytics with evidential inference for big data: case study of chemical vapor deposition in solar company","Granular Computing","","4","3","10.1007/s41066-018-0116-3","Yu-Chien KoYang-Yin TingHamido Fujita","2019","http://link.springer.com/article/10.1007/s41066-018-0116-3","Article"
"A systematic review of design for X techniques from 1980 to 2018: concepts, applications, and perspectives","The International Journal of Advanced Manufacturing Technology","","102","9 - 12","10.1007/s00170-019-03418-6","Abla Chaouni BenabdellahImane BouhaddouAsmaa BenghabritOussama Benghabrit","2019","http://link.springer.com/article/10.1007/s00170-019-03418-6","Article"
"Multi-objective optimization of the basic and single-stage Organic Rankine Cycles utilizing a low-grade heat source","Heat and Mass Transfer","","55","2","10.1007/s00231-018-2425-0","Mert Sinan TurgutOguz Emrah Turgut","2019","http://link.springer.com/article/10.1007/s00231-018-2425-0","Article"
"A living environment prediction model using ensemble machine learning techniques based on quality of life index","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01432-w","Zülfiye ErdoğanErsin Namlı","2019","http://link.springer.com/article/10.1007/s12652-019-01432-w","Article"
"Research Context of Artificial Intelligence in Recent Three Years","Recent Developments in Mechatronics and Intelligent Robotics","","","","10.1007/978-3-030-00214-5_54","Changshou LuoLiying ZhouQingfeng WeiJun YuSufen Sun","2019","http://link.springer.com/chapter/10.1007/978-3-030-00214-5_54","Chapter"
"Big Data Concept in Small and Medium Enterprises: How Big Data Effects Productivity","Industrial Engineering in the Big Data Era","","","","10.1007/978-3-030-03317-0_30","Ahmet Tezcan TekinNedime Lerzan OzkaleBasar Oztaysi","2019","http://link.springer.com/chapter/10.1007/978-3-030-03317-0_30","Chapter"
"Indoor navigation systems based on data mining techniques in internet of things: a survey","Wireless Networks","","25","3","10.1007/s11276-018-1766-4","Mahbubeh SattarianJavad RezazadehReza FarahbakhshAlireza Bagheri","2019","http://link.springer.com/article/10.1007/s11276-018-1766-4","Article"
"Embedding Humans into Service Systems Analysis: The Evolution of Mathematical Thinking About Services","Handbook of Service Science, Volume II","","","","10.1007/978-3-319-98512-1_33","Alexandra Medina-Borja","2019","http://link.springer.com/chapter/10.1007/978-3-319-98512-1_33","Chapter"
"Decision-Support for Selecting Big Data Reference Architectures","Business Information Systems","","","","10.1007/978-3-030-20485-3_1","Matthias VolkSascha BosseDennis BischoffKlaus Turowski","2019","http://link.springer.com/chapter/10.1007/978-3-030-20485-3_1","Chapter"
"A Multi-criteria GIS Based Methodology for Smart Cities Site Selection","Electronic Governance and Open Society: Challenges in Eurasia","","","","10.1007/978-3-030-13283-5_4","Nada A. FashalGhada A. El KhayatBoshra B. SalemSaleh M. El Kaffas","2019","http://link.springer.com/chapter/10.1007/978-3-030-13283-5_4","Chapter"
"An IoT architecture for preventive maintenance of medical devices in healthcare organizations","Health and Technology","","9","3","10.1007/s12553-018-00286-0","Jamal MaktoubianKeyvan Ansari","2019","http://link.springer.com/article/10.1007/s12553-018-00286-0","Article"
"Multi-objective sizing and topology optimization of truss structures using genetic programming based on a new adaptive mutant operator","Neural Computing and Applications","","31","10","10.1007/s00521-018-3401-9","Hirad AssimiAli JamaliNader Nariman-zadeh","2019","http://link.springer.com/article/10.1007/s00521-018-3401-9","Article"
"Technology Selection for Digital Transformation: A Mixed Decision Making Model of AHP and QFD","Proceedings of the International Symposium for Production Research 2018","","","","10.1007/978-3-319-92267-6_41","Hasan ErbayNihan Yıldırım","2019","http://link.springer.com/chapter/10.1007/978-3-319-92267-6_41","Chapter"
"Predicting Code Merge Conflicts and Selecting Optimal Code Branching Strategy for Quality Improvement in Banking Sector","System Performance and Management Analytics","","","","10.1007/978-981-10-7323-6_2","Viral GuptaP. K. KapurDeepak KumarS. P. Singh","2019","http://link.springer.com/chapter/10.1007/978-981-10-7323-6_2","Chapter"
"A New Approach to Multiple Time Series Prediction Using MIMO Fuzzy Aggregation Models with Modular Neural Networks","International Journal of Fuzzy Systems","","21","5","10.1007/s40815-019-00642-w","Jesus SotoOscar CastilloPatricia MelinWitold Pedrycz","2019","http://link.springer.com/article/10.1007/s40815-019-00642-w","Article"
"Decision-Making in Aviation Management: Multi-criteria Problem-Solving Strategy","Values, Ergonomics and Risk Management in Aviation Business Strategy","","","","10.1007/978-981-15-1006-9_5","Ayse Kucuk YilmazTriant G. Flouris","2019","http://link.springer.com/chapter/10.1007/978-981-15-1006-9_5","Chapter"
"A hybrid ensemble and AHP approach for resilient supplier selection","Journal of Intelligent Manufacturing","","30","1","10.1007/s10845-016-1241-y","Seyedmohsen HosseiniAbdullah Al Khaled","2019","http://link.springer.com/article/10.1007/s10845-016-1241-y","Article"
"Experimental Investigation and Multi-objective Optimization Approach for Low-Carbon Milling Operation of Aluminum","Sustainable Manufacturing and Remanufacturing Management","","","","10.1007/978-3-319-73488-0_5","C. Y. ZhangW. D. LiP. Y. JiangP. H. Gu","2019","http://link.springer.com/chapter/10.1007/978-3-319-73488-0_5","Chapter"
"A Decision-Making Model for Critical Infrastructures in Conditions of Deep Uncertainty","Information and Communication Technologies (ICT) in Economic Modeling","","","","10.1007/978-3-030-22605-3_9","Juliana BernhoferCarlo GiupponiVahid Mojtahed","2019","http://link.springer.com/chapter/10.1007/978-3-030-22605-3_9","Chapter"
"New multi-criteria LNN WASPAS model for evaluating the work of advisors in the transport of hazardous goods","Neural Computing and Applications","","31","9","10.1007/s00521-018-03997-7","Dragan PamučarSiniša SremacŽeljko StevićGoran ĆirovićDejan Tomić","2019","http://link.springer.com/article/10.1007/s00521-018-03997-7","Article"
"Privacy Changes Everything","Heterogeneous Data Management, Polystores, and Analytics for Healthcare","","","","10.1007/978-3-030-33752-0_7","Jennie RogersJohes BaterXi HeAshwin MachanavajjhalaMadhav SureshXiao Wang","2019","http://link.springer.com/chapter/10.1007/978-3-030-33752-0_7","Chapter"
"Location and Geographic Information Systems","Location Science","","","","10.1007/978-3-030-32177-2_19","Burcin BozkayaGiuseppe BrunoIoannis Giannikos","2019","http://link.springer.com/chapter/10.1007/978-3-030-32177-2_19","Chapter"
"Analysis framework of network security situational awareness and comparison of implementation methods","EURASIP Journal on Wireless Communications and Networking","","2019","1","10.1186/s13638-019-1506-1","Yan LiGuang-qiu HuangChun-zi WangYing-chao Li","2019","http://link.springer.com/article/10.1186/s13638-019-1506-1","Article"
"Hybrid Parallel Linguistic Fuzzy Rules with Canopy MapReduce for Big Data Classification in Cloud","International Journal of Fuzzy Systems","","21","3","10.1007/s40815-018-0597-x","V. VennilaA. Rajiv Kannan","2019","http://link.springer.com/article/10.1007/s40815-018-0597-x","Article"
"Data mining combined to the multicriteria decision analysis for the improvement of road safety: case of France","Journal of Big Data","","6","1","10.1186/s40537-018-0165-0","Fatima Zahra El MazouriMohammed Chaouki AbounaimaKhalid Zenkouar","2019","http://link.springer.com/article/10.1186/s40537-018-0165-0","Article"
"Multi-objective multi-item fixed-charge solid transportation problem under twofold uncertainty","Neural Computing and Applications","","31","12","10.1007/s00521-019-04431-2","Sankar Kumar RoySudipta MidyaGerhard-Wilhelm Weber","2019","http://link.springer.com/article/10.1007/s00521-019-04431-2","Article"
"Toward proactive social inclusion powered by machine learning","Knowledge and Information Systems","","58","3","10.1007/s10115-018-1230-x","Emilio SerranoMari Carmen Suárez-FigueroaJacinto González-PachónAsunción Gómez-Pérez","2019","http://link.springer.com/article/10.1007/s10115-018-1230-x","Article"
"Building a Digital Business Technology Platform in the Industry 4.0 Era","Proceedings of the 1st International Conference on Smart Innovation, Ergonomics and Applied Human Factors (SEAHF)","","","","10.1007/978-3-030-22964-1_41","Maurizio GiacobbeMaria Gabriella XibiliaAntonio Puliafito","2019","http://link.springer.com/chapter/10.1007/978-3-030-22964-1_41","Chapter"
"Multi-agent Environment for Decision-Support in Production Systems Using Machine Learning Methods","Computational Science – ICCS 2019","","","","10.1007/978-3-030-22741-8_37","Jarosław KoźlakBartlomiej SniezynskiDorota Wilk-KołodziejczykAlbert LeśniakKrzysztof Jaśkowiec","2019","http://link.springer.com/chapter/10.1007/978-3-030-22741-8_37","Chapter"
"Comprehensive review and analysis of anti-malware apps for smartphones","Telecommunication Systems","","72","2","10.1007/s11235-019-00575-7","Mohammed TalalA. A. ZaidanB. B. ZaidanO. S. AlbahriM. A. AlsalemA. S. AlbahriA. H. AlamoodiM. L. M. KiahF. M. JumaahMussab Alaa","2019","http://link.springer.com/article/10.1007/s11235-019-00575-7","Article"
"Data-Driven Design Optimization for Industrial Products","Optimization in Industry","","","","10.1007/978-3-030-01641-8_9","Swati DeyN. GuptaS. PathakD. H. KelaShubhabrata Datta","2019","http://link.springer.com/chapter/10.1007/978-3-030-01641-8_9","Chapter"
"Real-time monitoring of water requirement in protected farms by using polynomial neural networks and image processing","Environment, Development and Sustainability","","21","3","10.1007/s10668-018-0097-z","Amaresh SarkarMrinmoy Majumder","2019","http://link.springer.com/article/10.1007/s10668-018-0097-z","Article"
"Robust Decision Making (RDM)","Decision Making under Deep Uncertainty","","","","10.1007/978-3-030-05252-2_2","R. J. Lempert","2019","http://link.springer.com/chapter/10.1007/978-3-030-05252-2_2","Chapter"
"Transfer learning of deep material network for seamless structure–property predictions","Computational Mechanics","","64","2","10.1007/s00466-019-01704-4","Zeliang LiuC. T. WuM. Koishi","2019","http://link.springer.com/article/10.1007/s00466-019-01704-4","Article"
"Humanitarian supply chain management: a thematic literature review and future directions of research","Annals of Operations Research","","283","1 - 2","10.1007/s10479-018-2806-2","Abhishek BehlPankaj Dutta","2019","http://link.springer.com/article/10.1007/s10479-018-2806-2","Article"
"Comparative performance of electric vehicles using evaluation of mixed data","OPSEARCH","","56","3","10.1007/s12597-019-00398-9","Manik Chandra DasAbanish PandeyArun Kumar MahatoRajnish Kumar Singh","2019","http://link.springer.com/article/10.1007/s12597-019-00398-9","Article"
"Multi-objective Optimization of a Steering Linkage Using Alternative Objective Functions","Advances in Swarm Intelligence","","","","10.1007/978-3-030-26354-6_5","Suwin SleesongsomSujin Bureerat","2019","http://link.springer.com/chapter/10.1007/978-3-030-26354-6_5","Chapter"
"Fake News Detection in Microblogging Through Quantifier-Guided Aggregation","Modeling Decisions for Artificial Intelligence","","","","10.1007/978-3-030-26773-5_6","Marco De GrandisGabriella PasiMarco Viviani","2019","http://link.springer.com/chapter/10.1007/978-3-030-26773-5_6","Chapter"
"A rough multi-objective genetic algorithm for uncertain constrained multi-objective solid travelling salesman problem","Granular Computing","","4","1","10.1007/s41066-018-0094-5","Samir MaityArindam RoyManoanjan Maiti","2019","http://link.springer.com/article/10.1007/s41066-018-0094-5","Article"
"Utilizing geospatial information to implement SDGs and monitor their Progress","Environmental Monitoring and Assessment","","192","1","10.1007/s10661-019-7996-9","Ram AvtarRidhika AggarwalAli KharraziPankaj KumarTonni Agustiono Kurniawan","2019","http://link.springer.com/article/10.1007/s10661-019-7996-9","Article"
"Evaluating performance of cutting machines during sawing dimension stones","Journal of Central South University","","26","7","10.1007/s11771-019-4144-1","Mohammad AtaeiSadjad MohammadiReza Mikaeil","2019","http://link.springer.com/article/10.1007/s11771-019-4144-1","Article"
"A comparative study and measuring performance of manufacturing systems with Mamdani fuzzy inference system","Journal of Intelligent Manufacturing","","30","3","10.1007/s10845-017-1307-5","Ehsan PourjavadRene V. Mayorga","2019","http://link.springer.com/article/10.1007/s10845-017-1307-5","Article"
"Data-driven group decision making for diagnosis of thyroid nodule","Science China Information Sciences","","62","11","10.1007/s11432-019-9866-3","Chao FuWenjun ChangWeiyong LiuShanlin Yang","2019","http://link.springer.com/article/10.1007/s11432-019-9866-3","Article"
"VADA: an architecture for end user informed data preparation","Journal of Big Data","","6","1","10.1186/s40537-019-0237-9","Nikolaos KonstantinouEdward AbelLuigi BellomariniAlex BogatuCristina CiviliEndri IrfanieMartin KoehlerLacramioara MaziluEmanuel SallingerAlvaro A. A. FernandesGeorg GottlobJohn A. KeaneNorman W. Paton","2019","http://link.springer.com/article/10.1186/s40537-019-0237-9","Article"
"Environmentally sensitive blasting design based on risk analysis by using artificial neural networks","Arabian Journal of Geosciences","","12","2","10.1007/s12517-018-4218-7","Umit OzerAbdulkadir KaradoganMeric Can OzyurtUlku Kalayci SahinogluZeynep Sertabipoglu","2019","http://link.springer.com/article/10.1007/s12517-018-4218-7","Article"
"Analysis of Lack of Agreement Between MCDM Methods Related to the Solution of a Problem: Proposing a Methodology for Comparing Methods to a Reference","Strategic Approach in Multi-Criteria Decision Making","","","","10.1007/978-3-030-02726-1_11","Nolberto MunierEloy HontoriaFernando Jiménez-Sáez","2019","http://link.springer.com/chapter/10.1007/978-3-030-02726-1_11","Chapter"
"An Extension of ARAS Methodology for Multi-criteria Group Decision-Making Problems within Probability Multi-valued Neutrosophic Sets","International Journal of Fuzzy Systems","","21","8","10.1007/s40815-019-00737-4","Peide LiuShufeng Cheng","2019","http://link.springer.com/article/10.1007/s40815-019-00737-4","Article"
"Self-Reported and Computer-Recorded Experience in Mobile Banking: a Multi-Phase Path Analytic Approach","Information Systems Frontiers","","21","4","10.1007/s10796-018-9892-1","Mousa AlbashrawiHasan KartalAsil OztekinLuvai Motiwalla","2019","http://link.springer.com/article/10.1007/s10796-018-9892-1","Article"
"Multiclass Benchmarking Framework for Automated Acute Leukaemia Detection and Classification Based on BWM and Group-VIKOR","Journal of Medical Systems","","43","7","10.1007/s10916-019-1338-x","M. A. AlsalemA. A. ZaidanB. B. ZaidanO. S. AlbahriA. H. AlamoodiA. S. AlbahriA. H. MohsinK. I. Mohammed","2019","http://link.springer.com/article/10.1007/s10916-019-1338-x","Article"
"Editorial","Journal of Data, Information and Management","","1","1 - 2","10.1007/s42488-019-00009-8","Witold PedryczXiande ZhaoXiang Li","2019","http://link.springer.com/article/10.1007/s42488-019-00009-8","Article"
"Transcriptomics within the Exposome Paradigm","Unraveling the Exposome","","","","10.1007/978-3-319-89321-1_7","D. A. Sarigiannis","2019","http://link.springer.com/chapter/10.1007/978-3-319-89321-1_7","Chapter"
"Hybrid NSGA-II based decision-making in fuzzy multi-objective reliability optimization problem","SN Applied Sciences","","1","11","10.1007/s42452-019-1512-2","Hemant KumarShiv Prasad Yadav","2019","http://link.springer.com/article/10.1007/s42452-019-1512-2","Article"
"Seismic vulnerability assessment of urban buildings and traffic networks using fuzzy ordered weighted average","Journal of Mountain Science","","16","3","10.1007/s11629-017-4802-4","Yasaman AsadiNajmeh Neysani SamanyKeyvan Ezimand","2019","http://link.springer.com/article/10.1007/s11629-017-4802-4","Article"
"Contractor selection for renovation of cultural heritage buildings by PROMETHEE method","Archives of Civil and Mechanical Engineering","","19","4","10.1016/j.acme.2019.05.008","Zydrune MorkunaiteValentinas PodvezkoEdmundas Kazimieras ZavadskasRomualdas Bausys","2019","http://link.springer.com/article/10.1016/j.acme.2019.05.008","Article"
"Transparency in Algorithmic and Human Decision-Making: Is There a Double Standard?","Philosophy & Technology","","32","4","10.1007/s13347-018-0330-6","John ZerilliAlistair KnottJames MaclaurinColin Gavaghan","2019","http://link.springer.com/article/10.1007/s13347-018-0330-6","Article"
"Detecting and Visualizing in the Field of Hesitant Fuzzy Sets: A Bibliometric Analysis from 2009 to 2018","International Journal of Fuzzy Systems","","21","5","10.1007/s40815-019-00656-4","Huchang LiaoMing TangXinli ZhangAbdullah Al-Barakati","2019","http://link.springer.com/article/10.1007/s40815-019-00656-4","Article"
"Using Fuzzy Cognitive Maps to Arouse Learning Processes in Cities","Designing Cognitive Cities","","","","10.1007/978-3-030-00317-3_5","Sara D’OnofrioElpiniki PapageorgiouEdy Portmann","2019","http://link.springer.com/chapter/10.1007/978-3-030-00317-3_5","Chapter"
"Spatial and Economic Smart Strategies for the 21st-Century Metropolitan City of Naples","Smart Metropolitan Regional Development","","","","10.1007/978-981-10-8588-8_12","Antonio CapernaEleni TracadaGuglielmo MinervinoElina AlataloMaria Cerreta","2019","http://link.springer.com/chapter/10.1007/978-981-10-8588-8_12","Chapter"
"Bipolar fuzzy concept learning using next neighbor and Euclidean distance","Soft Computing","","23","12","10.1007/s00500-018-3114-0","Prem Kumar Singh","2019","http://link.springer.com/article/10.1007/s00500-018-3114-0","Article"
"A Multi-View Spatial-Temporal Network for Vehicle Refueling Demand Inference","Knowledge Science, Engineering and Management","","","","10.1007/978-3-030-29563-9_36","Bo MaYating YangGuangyi ZhangFan ZhaoYi Wang","2019","http://link.springer.com/chapter/10.1007/978-3-030-29563-9_36","Chapter"
"Computational Multi-Target Drug Design","Multi-Target Drug Design Using Chem-Bioinformatic Approaches","","","","10.1007/7653_2018_23","Azizeh AbdolmalekiFereshteh ShiriJahan B. Ghasemi","2019","http://link.springer.com/protocol/10.1007/7653_2018_23","Protocol"
"Customer Behavior Mining Framework (CBMF) using clustering and classification techniques","Journal of Industrial Engineering International","","15","1","10.1007/s40092-018-0285-3","Farshid AbdiShaghayegh Abolmakarem","2019","http://link.springer.com/article/10.1007/s40092-018-0285-3","Article"
"Application of the GIS-Based Probabilistic Models for Mapping the Flood Susceptibility in Bansloi Sub-basin of Ganga-Bhagirathi River and Their Comparison","Remote Sensing in Earth Systems Sciences","","2","2 - 3","10.1007/s41976-019-00018-6","Gopal Chandra PaulSunil SahaTusar Kanti Hembram","2019","http://link.springer.com/article/10.1007/s41976-019-00018-6","Article"
"Towards a Reuse Strategic Decision Pattern Framework – from Theories to Practices","Information Systems Frontiers","","21","1","10.1007/s10796-018-9853-8","Victor ChangMohamed Abdel-BassetMuthu Ramachandran","2019","http://link.springer.com/article/10.1007/s10796-018-9853-8","Article"
"An Integrated AHP & DEA Methodology with Neutrosophic Sets","Fuzzy Multi-criteria Decision-Making Using Neutrosophic Sets","","","","10.1007/978-3-030-00045-5_24","Cengiz Kahramanİrem OtayBaşar ÖztayşiSezi Çevik Onar","2019","http://link.springer.com/chapter/10.1007/978-3-030-00045-5_24","Chapter"
"Multi-Agent Metaheuristic Framework for Thermal Design Optimization of a Shell and Tube Evaporator Operated with 
                
                  
                
                $$\hbox {R134a/Al }_{2}\hbox {O}_{3}$$
                
                  
                    
                      R134a/Al
                      
                        
                        2
                      
                      
                        O
                        3
                      
                    
                  
                
               Nanorefrigerant","Arabian Journal for Science and Engineering","","44","2","10.1007/s13369-018-3279-y","Oguz Emrah Turgut","2019","http://link.springer.com/article/10.1007/s13369-018-3279-y","Article"
"Application of the coupled TOPSIS–Mahalanobis distance for multi-hazard-based management of the target districts of the Golestan Province, Iran","Natural Hazards","","96","3","10.1007/s11069-019-03617-0","Vahedberdi SheikhAiding KornejadyMajid Ownegh","2019","http://link.springer.com/article/10.1007/s11069-019-03617-0","Article"
"GIS-based MCDM modeling for landfill site suitability analysis: A comprehensive review of the literature","Environmental Science and Pollution Research","","26","30","10.1007/s11356-019-06298-1","Barış ÖzkanEren Özceylanİnci Sarıçiçek","2019","http://link.springer.com/article/10.1007/s11356-019-06298-1","Article"
"Adaptive TOPSIS fuzzy CMAC back-stepping control system design for nonlinear systems","Soft Computing","","23","16","10.1007/s00500-018-3333-4","Chih-Min LinTuan-Tu HuynhTien-Loc Le","2019","http://link.springer.com/article/10.1007/s00500-018-3333-4","Article"
"A study on foreign direct investment mode based on AHP and entropy learning","International Journal of Machine Learning and Cybernetics","","10","1","10.1007/s13042-018-0818-5","Jing Fu","2019","http://link.springer.com/article/10.1007/s13042-018-0818-5","Article"
"Genetic Programming for Job Shop Scheduling","Evolutionary and Swarm Intelligence Algorithms","","","","10.1007/978-3-319-91341-4_8","Su NguyenMengjie ZhangMark JohnstonKay Chen Tan","2019","http://link.springer.com/chapter/10.1007/978-3-319-91341-4_8","Chapter"
"On Selection of Optimal Classifiers","Artificial Intelligence XXXVI","","","","10.1007/978-3-030-34885-4_42","Omesaad RadoDaniel Neagu","2019","http://link.springer.com/chapter/10.1007/978-3-030-34885-4_42","Chapter"
"Assessing IT availability risks in smart factory networks","Business Research","","12","2","10.1007/s40685-018-0071-5","Björn HäckelFlorian HänschMichael HertelJochen Übelhör","2019","http://link.springer.com/article/10.1007/s40685-018-0071-5","Article"
"New Directions in Ordinal Evaluation: Sugeno Integrals and Beyond","New Perspectives in Multiple Criteria Decision Making","","","","10.1007/978-3-030-11482-4_7","Miguel CouceiroDidier DuboisHélène FargierMichel GrabischHenri PradeAgnès Rico","2019","http://link.springer.com/chapter/10.1007/978-3-030-11482-4_7","Chapter"
"Performance evaluation of lean production based on balanced score card method using ANP and SIR: a case from Iranian home appliance industry","OPSEARCH","","56","3","10.1007/s12597-019-00391-2","Soroush Avakh DarestaniNillofar Hojjat Shamami","2019","http://link.springer.com/article/10.1007/s12597-019-00391-2","Article"
"Interpretable Fuzzy Rule-Based Systems for Detecting Financial Statement Fraud","Artificial Intelligence Applications and Innovations","","","","10.1007/978-3-030-19823-7_36","Petr Hajek","2019","http://link.springer.com/chapter/10.1007/978-3-030-19823-7_36","Chapter"
"CAESES—The HOLISHIP Platform for Process Integration and Design Optimization","A Holistic Approach to Ship Design","","","","10.1007/978-3-030-02810-7_8","Stefan HarriesClaus Abt","2019","http://link.springer.com/chapter/10.1007/978-3-030-02810-7_8","Chapter"
"A novel cluster computing technique based on signal clustering and analytic hierarchy model using hadoop","Cluster Computing","","22","6","10.1007/s10586-017-1205-9","Wenzhun HuangHaoxiang WangYucheng ZhangShanwen Zhang","2019","http://link.springer.com/article/10.1007/s10586-017-1205-9","Article"
"Modification of rock mass rating system using soft computing techniques","Engineering with Computers","","35","4","10.1007/s00366-018-0667-6","Hima Nikafshan RadZakaria Jalali","2019","http://link.springer.com/article/10.1007/s00366-018-0667-6","Article"
"Information Quality in Fusion-Driven Human-Machine Environments","Information Quality in Information Fusion and Decision Making","","","","10.1007/978-3-030-03643-0_1","Galina L. Rogova","2019","http://link.springer.com/chapter/10.1007/978-3-030-03643-0_1","Chapter"
