Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"International progress and evaluation on interactive coupling effects between urbanization and the eco-environment","Journal of Geographical Sciences","","26","8","10.1007/s11442-016-1317-9","Chuanglin FangHaimeng LiuGuangdong Li","2016","http://link.springer.com/article/10.1007/s11442-016-1317-9","Article"
"Data-Driven Robustness Analysis for Multicriteria Classification Problems Using Preference Disaggregation Approaches","Robustness Analysis in Decision Aiding, Optimization, and Analytics","","","","10.1007/978-3-319-33121-8_2","Michael DoumposConstantin Zopounidis","2016","http://link.springer.com/chapter/10.1007/978-3-319-33121-8_2","Chapter"
"Prognostics: a literature review","Complex & Intelligent Systems","","2","2","10.1007/s40747-016-0019-3","Hatem M. ElattarHamdy K. ElminirA. M. Riad","2016","http://link.springer.com/article/10.1007/s40747-016-0019-3","Article"
"Sustainability","Research in Interactive Design (Vol. 4)","","","","10.1007/978-3-319-26121-8_16","Xavier EspinachAntonio MancusoBenoit Eynard","2016","http://link.springer.com/chapter/10.1007/978-3-319-26121-8_16","Chapter"
"The State of Robust Optimization","Robustness Analysis in Decision Aiding, Optimization, and Analytics","","","","10.1007/978-3-319-33121-8_5","Seçil SözüerAurélie C. Thiele","2016","http://link.springer.com/chapter/10.1007/978-3-319-33121-8_5","Chapter"
"Decision Rule Approach","Multiple Criteria Decision Analysis","","","","10.1007/978-1-4939-3094-4_13","Salvatore GrecoBenedetto MatarazzoRoman Słowiński","2016","http://link.springer.com/chapter/10.1007/978-1-4939-3094-4_13","Chapter"
"Restaurant Sales and Customer Demand Forecasting: Literature Survey and Categorization of Methods","Smart City 360°","","","","10.1007/978-3-319-33681-7_40","Agnieszka LasekNick CerconeJim Saunders","2016","http://link.springer.com/chapter/10.1007/978-3-319-33681-7_40","Chapter"
"A Review of Fuzzy Sets in Decision Sciences: Achievements, Limitations and Perspectives","Multiple Criteria Decision Analysis","","","","10.1007/978-1-4939-3094-4_16","Didier DuboisPatrice Perny","2016","http://link.springer.com/chapter/10.1007/978-1-4939-3094-4_16","Chapter"
"A GIS-based comparative study of frequency ratio, statistical index and weights-of-evidence models in landslide susceptibility mapping","Arabian Journal of Geosciences","","9","3","10.1007/s12517-015-2150-7","Wei ChenHuichan ChaiXueyang SunQiqing WangXiao DingHaoyuan Hong","2016","http://link.springer.com/article/10.1007/s12517-015-2150-7","Article"
"3D measures exploitation for a monocular semi-supervised fall detection system","Multimedia Tools and Applications","","75","22","10.1007/s11042-015-2513-9","Konstantinos MakantasisEftychios ProtopapadakisAnastasios DoulamisNikolaos DoulamisNikolaos Matsatsinis","2016","http://link.springer.com/article/10.1007/s11042-015-2513-9","Article"
"Fuzzy Catastrophe Model of Project Selection Based on Strategy","Proceedings of the 22nd International Conference on Industrial Engineering and Engineering Management 2015","","","","10.2991/978-94-6239-177-2_12","Bao-long WangCheng-long WangYuan-tao Song","2016","http://link.springer.com/chapter/10.2991/978-94-6239-177-2_12","Chapter"
"Semi-supervised vision-based maritime surveillance system using fused visual attention maps","Multimedia Tools and Applications","","75","22","10.1007/s11042-015-2512-x","Konstantinos MakantasisEftychios ProtopapadakisAnastasios DoulamisNikolaos Matsatsinis","2016","http://link.springer.com/article/10.1007/s11042-015-2512-x","Article"
"Integration of system dynamics approach toward deepening and broadening the life cycle sustainability assessment framework: a case for electric vehicles","The International Journal of Life Cycle Assessment","","21","7","10.1007/s11367-016-1070-4","Nuri C. OnatMurat KucukvarOmer TatariGokhan Egilmez","2016","http://link.springer.com/article/10.1007/s11367-016-1070-4","Article"
"Countryside vs City: A User-Centered Approach to Open Spatial Indicators of Urban Sprawl","Computational Science and Its Applications -- ICCSA 2016","","","","10.1007/978-3-319-42089-9_12","Alessandro BonifaziValentina SannicandroRaffaele AttardiGianluca Di CugnoCarmelo Maria Torre","2016","http://link.springer.com/chapter/10.1007/978-3-319-42089-9_12","Chapter"
"Human Development Index Based on ELECTRE TRI-C Multicriteria Method: An Application in the City of Recife","Social Indicators Research","","125","1","10.1007/s11205-014-0836-y","Débora Viana e Sousa PereiraCaroline Maria de Miranda Mota","2016","http://link.springer.com/article/10.1007/s11205-014-0836-y","Article"
"Local Government Benchmarking","Global Encyclopedia of Public Administration, Public Policy, and Governance","","","","10.1007/978-3-319-31816-5_2329-1","Nuno F. da Cruz","2016","http://link.springer.com/referenceworkentry/10.1007/978-3-319-31816-5_2329-1","ReferenceWorkEntry"
"Bi-Level Decision Making in Random Phenomenon","Random-Like Bi-level Decision Making","","","","10.1007/978-981-10-1768-1_2","Jiuping XuZongmin LiZhimiao Tao","2016","http://link.springer.com/chapter/10.1007/978-981-10-1768-1_2","Chapter"
"A conceptual analytic network model for evaluating and selecting third-party reverse logistics providers","The International Journal of Advanced Manufacturing Technology","","86","5 - 8","10.1007/s00170-015-8208-6","Madjid TavanaMohsen ZareinejadFrancisco J. Santos-ArteagaMohamad Amin Kaviani","2016","http://link.springer.com/article/10.1007/s00170-015-8208-6","Article"
"Book Recommender System using Fuzzy Linguistic Quantifier and Opinion Mining","Intelligent Systems Technologies and Applications 2016","","","","10.1007/978-3-319-47952-1_46","Shahab Saquib SohailJamshed SiddiquiRashid Ali","2016","http://link.springer.com/chapter/10.1007/978-3-319-47952-1_46","Chapter"
"Simulation-Based Evaluation of Adaptive Materials for Improved Building Performance","Nano and Biotech Based Materials for Energy Building Efficiency","","","","10.1007/978-3-319-27505-5_6","Fabio Favoino","2016","http://link.springer.com/chapter/10.1007/978-3-319-27505-5_6","Chapter"
"A Conceptual Model to Assess KM and Innovation Projects: A Need for an Unified Framework","Product Lifecycle Management in the Era of Internet of Things","","","","10.1007/978-3-319-33111-9_41","Patrick MbassegueFlorent Lado NogningMickaël Gardoni","2016","http://link.springer.com/chapter/10.1007/978-3-319-33111-9_41","Chapter"
"DEA Performance Assessment of Mutual Funds","Data Envelopment Analysis","","","","10.1007/978-1-4899-7684-0_8","Antonella BassoStefania Funari","2016","http://link.springer.com/chapter/10.1007/978-1-4899-7684-0_8","Chapter"
"Conditions for the development of anaerobic digestion technologies using the organic fraction of municipal solid waste: perspectives for Poland","Environment, Development and Sustainability","","18","5","10.1007/s10668-016-9808-5","Anna Rolewicz-KalińskaAnna Oniszk-PopławskaJudyta WesołowskaElżbieta D. Ryńska","2016","http://link.springer.com/article/10.1007/s10668-016-9808-5","Article"
"Fire Risk in Mass Transportation","SFPE Handbook of Fire Protection Engineering","","","","10.1007/978-1-4939-2565-0_90","Armin WolskiJarrod Alston","2016","http://link.springer.com/chapter/10.1007/978-1-4939-2565-0_90","Chapter"
"Fuzzy Integrals","A Practical Guide to Averaging Functions","","","","10.1007/978-3-319-24753-3_4","Gleb BeliakovHumberto Bustince SolaTomasa Calvo Sánchez","2016","http://link.springer.com/chapter/10.1007/978-3-319-24753-3_4","Chapter"
"Interval neutrosophic prioritized OWA operator and its application to multiple attribute decision making","Journal of Systems Science and Complexity","","29","3","10.1007/s11424-015-4010-7","Peide LiuYumei Wang","2016","http://link.springer.com/article/10.1007/s11424-015-4010-7","Article"
"Use of Six Sigma Methodology to Reduce Appointment Lead-Time in Obstetrics Outpatient Department","Journal of Medical Systems","","40","10","10.1007/s10916-016-0577-3","Miguel A. Ortiz BarriosHeriberto Felizzola Jiménez","2016","http://link.springer.com/article/10.1007/s10916-016-0577-3","Article"
"Set Functions, Capacities and Games","Set Functions, Games and Capacities in Decision Making","","","","10.1007/978-3-319-30690-2_2","Michel Grabisch","2016","http://link.springer.com/chapter/10.1007/978-3-319-30690-2_2","Chapter"
"Fuzzy Portfolio Selection Using a Weighted Function of Possibilistic Mean and Variance in Business Cycles","International Journal of Fuzzy Systems","","18","2","10.1007/s40815-015-0073-9","I-Fei ChenRuey-Chyn Tsaur","2016","http://link.springer.com/article/10.1007/s40815-015-0073-9","Article"
